@relation training-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-N5-F1

@attribute SeriousDlqin2yrs {0,1}
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute NumberOfTime30_59DaysPastDueNotWorse numeric
@attribute DebtRatio numeric
@attribute MonthlyIncome numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTime60_89DaysPastDueNotWorse numeric
@attribute NumberOfDependents numeric

@data
0,0.012059,74,0,0.02099,2000,3,0,0,0,0
0,0,25,0,520,?,2,0,0,0,?
0,0.125317,61,0,3301,?,10,0,1,0,0
0,0.00486,64,0,2.765293,800,11,0,2,0,0
0,0.107883,61,0,0.27463,23416,18,0,2,0,1
0,0.021388,38,0,0.161167,11000,8,0,2,0,4
0,1,41,0,0.207302,2464,1,1,0,1,0
0,0.44077,38,0,0.486475,4546,11,0,1,0,2
0,0.012166,77,0,0.187521,5833,8,0,1,0,0
0,0.181656,71,0,0.101469,5853,11,0,0,0,0
0,0.007507,60,0,1253,?,8,0,1,0,1
0,0.227105,58,0,0.143227,10800,8,0,1,0,1
0,0.025538,74,0,0.005481,8027,6,0,0,0,0
0,0.347097,47,0,0.435906,8900,9,0,3,0,0
0,0.575191,56,1,0.427682,34700,8,0,4,0,1
0,0.461356,38,0,0.513212,3140,10,0,0,0,1
0,0.001226,66,0,447,?,15,0,1,0,?
0,0.020484,62,0,0.439455,9975,5,0,1,0,0
0,0,38,0,0.074478,7800,7,0,0,0,1
0,0.064811,53,1,1.219945,4000,17,0,2,0,0
0,1.014384,68,0,559,?,5,0,0,0,0
0,0.097508,29,0,0.048372,1074,4,0,0,0,0
0,1,67,0,865,?,2,0,1,0,?
0,0.052186,71,0,16,?,2,0,0,0,0
0,0.713946,55,0,0.348612,12500,9,0,1,0,0
0,0.073664,50,0,0.025328,4500,5,0,0,0,2
0,0.055193,34,0,0.648142,9500,10,0,5,0,2
0,0.350045,39,0,0.186424,9000,20,0,0,0,5
0,0,28,0,0.125975,5000,6,0,0,0,0
0,1,35,0,0,3538,4,2,0,0,1
0,0.99335,35,0,0.643571,4300,7,0,1,0,1
0,0,46,0,0.149446,5051,3,0,1,0,0
0,0.054731,26,1,945,?,5,0,0,0,1
0,0.721284,55,1,0.398592,3692,9,0,0,0,1
0,1,59,4,0.35481,4500,6,0,1,0,1
0,0,67,0,0.031403,2037,4,0,0,0,1
0,0.182775,34,0,0.345789,8750,21,0,1,0,2
0,0.002298,63,0,0.735088,3000,14,0,1,0,2
0,0.019282,35,0,0.350532,6666,9,0,1,0,2
0,0.856905,59,0,0.657364,8527,9,0,2,0,0
0,0.994172,60,0,2924,?,5,0,1,0,?
0,0.073353,32,0,0.264401,7915,8,0,2,0,1
0,0,39,1,0.639951,4940,7,0,2,0,1
0,0.134443,64,0,1197,?,4,0,1,0,?
0,0,94,0,0,?,6,0,0,0,?
0,0.875062,29,0,0.510204,2400,3,0,1,0,0
0,0.898159,46,1,0.628741,7250,11,0,2,0,4
0,0.418636,65,0,1110,?,20,0,0,0,0
0,0.052332,64,0,57,?,2,0,0,0,?
0,0.685573,54,0,0.531396,7500,13,0,1,0,0
0,0.125796,52,0,0.677581,4000,9,0,1,0,1
0,0.139997,68,1,0.313634,13333,8,0,2,0,0
0,0.088014,44,0,2522,?,10,0,2,0,0
0,0.563911,63,1,0.545677,13047,16,0,3,0,1
0,0.37804,44,0,0.483065,3601,15,0,0,0,1
0,0.050672,59,0,0.3753,6250,16,0,1,0,0
0,0.632392,44,1,0.277772,10000,8,0,2,0,0
0,0.531469,30,0,0.002016,7440,1,0,0,0,2
0,0.044147,48,0,0.379412,5750,7,0,2,0,2
0,0.057276,57,0,0.145867,5600,4,0,1,0,0
0,0.212352,39,0,0.545593,4583,12,0,1,0,0
0,0.547382,32,0,0.409384,6670,12,0,2,0,0
0,1,44,0,0.075421,3327,1,1,0,0,3
0,0.022166,49,0,0.205133,9700,5,0,2,0,3
0,0.368069,67,0,3492,?,9,0,2,0,0
0,0.522096,67,0,78,0,3,0,0,0,0
0,1,36,1,0.007971,11666,3,0,0,0,0
0,0.198933,52,0,0.120432,13600,5,0,1,0,3
0,0.59427,26,0,0.007998,3250,1,0,0,0,0
0,0.187081,45,0,2238,?,3,0,1,0,?
0,0.922536,31,0,0.976038,625,8,2,0,0,0
0,0.033718,29,0,0.551181,2666,12,0,3,0,0
0,0,40,0,0.227877,10000,5,0,2,0,4
0,0.088948,63,0,0.25784,4750,6,0,1,0,0
0,0.034426,76,0,0.011999,4166,4,0,0,0,1
0,0.993495,37,0,1771,?,8,1,1,0,?
0,0.060397,63,0,0.002666,13500,1,0,0,0,1
0,0.49247,39,1,0.428855,3520,5,0,0,0,1
0,0.004558,53,0,0.22091,7450,9,0,1,0,0
0,0.550226,44,0,0.391798,11972,10,0,1,0,3
0,0.189665,55,0,0.361961,5099,11,0,1,0,1
0,0.525306,36,0,0.127467,4863,6,0,0,0,3
0,0.015024,67,0,0.004656,2791,5,0,0,0,0
0,0.060054,33,0,0.125993,6166,12,0,0,0,0
0,0,51,0,0.349908,3800,11,0,1,0,0
0,0.008374,81,0,4,?,1,0,0,0,0
0,0.979802,62,0,0.236061,4680,10,0,1,0,0
0,0.001028,73,1,0.292494,7500,19,0,2,0,0
0,0.361361,37,0,0.423166,6500,13,0,1,0,1
0,0.633221,52,0,0.211636,17874,17,0,4,0,0
0,0.096215,50,0,3043,?,7,0,2,0,0
0,0.2392,53,0,0.49885,10000,20,0,2,0,1
0,1,56,0,2165,?,8,0,2,0,0
0,0.476798,58,0,0.937842,2927,17,0,1,0,2
0,0.037759,80,0,36,?,5,0,0,0,?
0,0.010759,41,0,0.35737,8500,18,0,3,0,3
0,0.269752,59,1,0.207723,18360,15,0,2,0,2
0,0.051925,56,0,0.366789,7900,13,0,2,0,1
0,0.047598,77,0,0.16961,3000,7,0,1,0,0
0,0.02,48,0,0.090382,5000,11,0,1,0,0
0,0.542585,47,0,2.906995,1300,17,0,1,0,1
0,0.077783,65,0,1838,?,7,0,2,0,0
0,0.060503,65,0,0.267289,6000,13,0,3,0,1
0,0.325896,59,0,0.580196,9694,18,0,2,0,1
0,0.024567,38,0,0.079653,6000,7,1,0,0,2
0,0.718705,28,0,0.170126,3661,4,0,0,0,1
0,0.062645,65,0,8945,?,11,0,4,0,0
0,0.883091,59,0,0.971733,3466,9,0,2,0,0
0,0.303371,29,0,0.355623,6250,8,0,2,0,0
0,0.928872,48,2,0.149728,9750,6,0,2,1,0
0,0.042665,25,0,0.010585,3400,3,0,0,0,0
0,0,60,0,0,?,1,0,0,0,0
0,0.521948,60,0,0.088252,5200,8,0,0,0,1
0,0.084713,40,1,2029,?,5,0,1,0,0
0,0.273515,29,0,0.752655,1600,4,0,0,0,0
0,0.323206,31,0,0.103808,3833,5,0,0,0,0
0,0.000492,38,0,0.166542,3998,5,0,0,0,0
0,0.180574,55,0,0.535067,3806,6,0,1,0,0
0,0.120089,38,0,1905,?,4,0,2,0,2
0,0.013787,64,0,0.314366,2846,18,0,2,0,0
0,0.981993,40,1,0.780109,6625,8,0,1,0,4
0,0.18613,54,0,1618,?,6,0,2,0,?
0,0.808104,61,1,1.87945,1600,12,0,2,0,0
0,0.243255,47,0,2.307456,1300,11,0,2,0,0
0,1,58,0,308,?,1,2,0,0,3
0,0.159202,61,0,0.365315,6930,19,0,2,0,0
0,0,39,0,0.484649,8500,17,0,2,0,4
0,0.040756,61,0,0.308423,4000,5,0,1,0,0
0,0.627472,53,0,1.470781,1830,11,0,1,0,2
0,0.125816,59,0,0.375063,17916,16,0,4,1,3
0,0.24995,34,0,1245,0,4,0,2,0,1
0,0.022221,64,0,0.168194,4583,6,0,1,0,0
0,0.444477,66,0,0.478803,11958,35,0,2,0,0
0,0.1265,36,0,0.451452,5200,5,2,1,0,1
0,0.901418,47,1,1.042054,2900,10,0,1,0,2
0,0.050389,62,0,2.457086,500,9,0,1,0,0
0,0.973251,63,0,0.236676,10000,4,0,1,0,0
0,0.028605,49,0,0.227731,8632,8,0,1,0,3
0,0.036519,26,0,0.183902,1875,3,0,0,0,0
0,0.120199,57,0,0.023577,3689,2,0,0,0,0
0,0.354783,69,0,487,?,8,0,0,0,0
0,0.170398,41,0,0.124102,12666,10,0,2,0,0
0,0.320357,47,0,0.089387,3165,3,0,0,0,0
0,0.352617,46,0,1819.5,1,7,0,2,0,0
0,0.540432,44,0,2.326673,1000,6,0,1,0,0
0,1,35,0,0.026901,5166,1,0,0,0,0
0,0.000939,46,0,0.589585,8583,23,0,2,0,0
0,0.746467,32,0,0.522576,2546,7,0,1,0,4
0,0,66,0,3999,?,7,0,2,0,?
0,0.078006,44,0,0.267426,10716,15,0,1,0,2
0,0.16511,71,0,0.52181,5501,5,0,1,0,0
0,0.295316,64,0,0.457814,4977,5,0,1,0,0
0,1,33,0,305,?,5,0,0,0,2
0,0.057278,35,0,0.003398,3530,1,0,0,0,2
0,0.745759,80,2,0.324489,19747,21,0,3,0,0
0,0.943051,42,0,3233,0,4,0,0,0,2
0,0.223442,39,0,0.237441,2766,6,0,0,0,4
0,0.042805,37,0,0.29917,10000,9,0,1,0,2
0,0.311955,61,0,0.269281,9866,12,0,2,0,2
0,0.457406,28,0,0.070686,1442,2,0,0,0,0
0,0.913344,34,0,0.37021,3000,5,0,0,0,0
0,0.740685,56,0,0.194656,5650,5,0,0,0,1
0,0.937812,63,1,0.562484,3896,10,0,0,0,0
0,0.518377,47,1,0.189225,8333,11,0,0,0,0
0,0.557445,58,1,0.252972,9000,13,0,2,0,2
0,0,47,0,0.068435,5391,9,0,0,0,0
0,0.32952,67,0,2548,?,6,0,1,0,0
0,0.484145,43,0,0.434321,8000,15,0,4,0,2
0,0.976808,48,1,0.361383,4800,14,0,0,0,1
0,0.871935,51,0,0.378608,8834,14,0,2,0,0
0,0.007307,47,0,1795,?,7,0,1,0,?
0,0.087616,40,0,0.258505,5937,4,0,1,0,2
0,1,49,0,0.000667,9000,1,0,0,0,3
0,0.017436,67,0,0.291371,10000,11,0,1,0,1
0,0.105511,54,0,0.299077,4008,16,0,1,0,3
0,0.690346,60,1,0.359829,7233,14,0,1,0,1
0,0,38,0,0.504471,1900,6,0,1,0,0
0,1,22,0,0,929,1,0,0,0,0
0,0.145553,39,1,655,0,6,0,0,0,2
0,0.144826,48,0,0.302471,5583,4,0,1,0,2
0,0.393887,35,1,748,?,3,0,1,0,0
0,0.127211,62,0,0.295644,4200,15,0,0,0,1
0,0.102507,41,0,0.343703,33333,12,0,1,0,2
0,0.726103,32,0,0.207925,6333,10,1,0,0,1
0,0.132734,51,0,0.270347,13441,12,0,1,1,3
0,0.671909,59,0,0.217398,7000,6,0,0,0,0
0,0.0003,50,0,0.27004,6561,5,0,2,0,1
0,0.256365,41,0,1272,?,5,0,1,0,0
0,0.982112,47,1,0.346391,7453,9,0,2,0,2
0,0.206146,46,0,0.569701,8600,4,0,2,0,2
0,0.606124,52,2,0.550985,3500,15,0,1,0,0
0,0.065049,45,0,0.245787,7416,7,0,2,0,2
0,0.115048,62,0,0.134581,3900,12,0,0,0,3
0,0.62118,76,0,0.188081,10436,14,0,0,0,0
0,0.097085,39,0,527,?,8,0,0,0,?
0,0.029004,71,0,0.155276,11617,20,0,2,0,1
0,0.046944,64,0,0.140556,20916,13,0,2,0,2
0,0.06596,35,0,2185,?,9,0,2,0,0
0,0.041708,48,0,0.302658,4400,9,0,2,0,0
0,0.588176,47,0,0.918919,2552,6,0,1,0,1
0,0.009999,61,0,0.196189,4250,6,0,1,0,0
0,0.144049,66,0,0.083662,18000,15,0,1,0,0
0,0,27,0,0,?,2,0,0,0,?
0,0.098427,36,0,0.513872,4000,10,0,1,0,2
0,1,43,0,0.13606,6136,1,0,1,0,1
0,0.02578,64,0,0.201215,8393,5,0,1,0,0
0,0.47282,72,0,0.230663,5067,10,0,0,0,0
0,0.455142,62,0,0.360682,7446,10,0,2,0,3
0,0.262689,46,0,0.250107,7000,7,0,1,0,3
0,0.376348,46,0,1082,?,6,0,0,0,1
0,0.077818,71,0,0.331067,10000,19,0,3,0,0
0,0.004737,84,0,0.001834,4360,5,0,0,0,0
0,0.015898,30,0,0.464724,3500,10,0,1,0,0
0,0.013764,72,0,0.470765,2000,5,0,1,0,0
0,0,24,0,0,0,1,0,0,0,0
0,0.987106,76,0,0.509862,3700,9,0,0,0,0
0,0.302106,56,4,1.358853,3800,10,0,3,0,2
0,1,58,1,0.5917,5806,7,0,1,0,2
0,0.423106,66,0,0.404249,10589,14,0,2,0,0
0,0.143571,35,0,0.927229,2500,9,0,1,0,2
0,0.107762,70,0,0.290246,11348,26,0,2,0,0
0,0.032876,61,1,0.366211,3000,8,0,2,0,0
0,0.831722,64,2,0.846412,12500,11,0,3,0,3
0,0.095419,28,0,0.043273,13333,12,0,0,0,0
0,0.392594,55,0,0.483181,3507,10,0,1,0,1
0,0.044196,78,0,52,?,4,0,0,0,?
0,0.673612,49,0,0.194601,8000,9,0,0,0,4
0,0.061524,81,0,32,?,10,0,0,0,0
0,0.458784,56,2,0.342683,3600,5,0,1,0,0
0,0.05039,77,0,0.204683,3800,5,0,0,0,1
0,0.419515,50,0,0.637045,8000,11,0,2,0,0
0,0.38691,34,0,0.423375,5800,6,0,1,0,0
0,1,34,0,0,?,2,0,0,0,0
0,0.987957,56,1,0.223542,8333,11,0,1,0,3
0,1,42,0,0.707238,4600,6,1,1,0,0
0,0,74,0,0,?,2,0,0,0,0
0,0.087457,59,0,0.371137,7441,16,0,2,0,0
0,0.731153,42,0,0.2917,6300,8,0,1,0,2
0,0.854458,28,0,0.921635,2666,4,0,1,0,0
0,0.016003,68,0,959,?,8,0,1,0,0
0,0.096817,54,0,0.104515,4850,2,0,1,0,0
0,0.241918,65,0,3225,?,28,0,2,0,0
0,0.097398,61,0,721,?,8,0,1,0,0
0,0.273292,40,0,0.418879,9417,11,0,1,0,3
0,0.026069,49,0,0.666344,6200,10,0,2,0,2
0,0.290139,33,0,0.739446,6750,5,0,2,0,1
0,0.029832,67,0,0.597015,1071,15,0,0,0,0
0,0.166507,55,0,1826,?,6,0,1,0,0
0,0.014549,36,0,1857,?,4,0,2,0,?
0,0.284273,57,0,0.217628,11583,3,0,1,0,3
0,0.050413,63,0,1471,?,9,0,2,0,0
0,0.375948,30,0,0.111616,5500,9,0,0,0,0
0,0.003333,39,0,0.263967,2666,17,0,0,0,1
0,0.699287,42,1,0.28698,4400,13,0,0,0,2
0,0.001333,56,0,0.40522,8160,11,0,2,0,2
0,0.476117,48,0,0.586745,9037,8,0,4,0,2
0,0,52,0,0.573977,15416,4,0,1,0,2
0,0.014927,75,0,0.002382,10074,2,0,0,0,0
0,0.074184,46,0,0.534477,2972,5,0,2,0,4
0,0.68925,58,0,0.485874,8600,13,0,2,0,0
0,0.165808,51,0,0.278066,7900,13,0,2,0,2
0,0.545149,67,0,0.43813,12000,17,0,2,0,0
0,0.441402,71,0,0.467219,7000,32,0,0,0,0
0,0.279386,60,0,0.78087,6000,22,0,3,0,1
0,0.073783,50,0,0.240208,22900,13,0,1,0,3
0,0.70874,43,0,0.29396,8558,11,0,2,0,2
0,1,22,0,0.136485,1120,1,0,0,0,3
0,0.099447,35,0,0.022159,3158,3,0,0,0,1
0,0.318382,33,0,0.411324,5333,7,0,1,0,0
0,0,47,0,0.343437,12965,4,0,1,0,0
0,0.863814,31,0,1036,?,10,0,0,0,0
0,0,26,0,9.363184,200,4,0,1,0,0
0,0.358566,39,0,0.06424,5136,3,0,0,0,1
0,0.150342,64,0,0.284388,7000,7,0,1,0,1
0,0.38715,53,0,0.809448,6900,13,0,2,0,0
0,0,36,0,0.242303,2500,10,0,0,0,0
0,0,42,0,0.108599,12559,5,0,1,0,3
0,0.034471,41,0,0.245434,7500,2,0,1,0,4
0,0.095222,72,0,765,?,9,0,1,0,0
0,0.028423,59,0,0.033982,14330,12,0,1,0,0
0,0.766845,72,0,0.240424,15480,19,0,2,0,0
0,0.023875,79,0,0.005161,7943,7,0,0,0,0
0,0.27573,57,0,0.198464,4166,12,0,0,0,1
0,0.923519,70,0,0.497097,5682,8,0,1,0,0
0,0.23206,53,0,0.15498,10581,6,0,1,0,2
0,0.028275,74,0,0.629416,6227,9,0,3,0,0
0,0.208684,28,0,0.340633,4200,6,0,1,0,3
0,0.049093,55,0,0.32447,3346,2,0,1,0,0
0,0.046426,59,0,0.145519,16100,13,0,2,0,1
0,0.392742,35,0,0.086919,2300,3,0,0,0,0
0,0.919452,71,1,4942,?,30,1,1,0,0
0,0,41,0,1598,?,6,0,3,0,0
0,0.123232,64,0,0.890177,18283,32,0,8,0,2
0,0.0031,50,0,0.229519,9166,8,0,2,0,0
0,1,21,0,0,?,0,0,0,0,0
0,0.012846,64,0,0.207746,4750,3,0,1,0,1
0,0.036672,63,0,0.301027,6520,5,0,1,0,2
0,0.056525,57,0,0.09057,5100,7,0,0,0,0
0,0.00998,22,0,0,?,1,0,0,0,0
0,0.028993,35,0,0.470356,4300,5,0,1,0,2
0,0.352965,49,0,0.085486,6000,2,0,0,0,2
0,0,69,0,0.128575,3600,5,0,0,0,0
0,1,52,0,0.193812,7465,2,0,1,0,1
0,1,50,0,0,6000,0,0,0,0,2
0,0.037056,51,0,0.385631,6666,16,0,1,0,0
0,0,76,0,0,2276,6,0,0,0,0
0,0.215815,56,0,1633,?,5,0,1,0,0
0,0.320219,52,2,0.422879,20000,13,0,4,0,1
0,0.02823,43,0,0.427659,4540,6,0,2,0,0
0,0.27106,61,0,0.252165,17666,12,0,3,0,1
0,0.020817,63,0,0.029058,13214,9,0,0,0,1
0,0.135881,42,0,0.296809,7300,11,0,1,0,2
0,0.316844,30,0,0.221062,4500,11,0,0,0,0
0,0.099844,62,0,3065,?,18,0,2,0,1
0,0.318547,61,0,3653,?,17,0,2,0,3
0,0,64,0,0.074524,13820,7,0,1,0,1
0,0.052482,37,0,0.186891,6666,6,0,2,0,0
0,0.074549,34,0,2207,?,14,0,2,0,0
0,0.286119,38,0,2560,?,6,0,1,0,0
0,0.174925,74,0,0.101843,3200,5,0,0,0,0
0,0.030804,42,0,0.272451,5600,6,0,1,0,1
0,1.040875,56,0,0.441831,5483,13,0,1,0,0
0,0.319596,48,0,0.586077,3188,22,0,1,0,0
0,0.801813,28,0,0.420614,4200,8,0,1,0,0
0,0.191525,43,0,0.60441,3083,4,0,1,0,0
0,0.241892,39,0,0.266799,14583,13,0,2,0,0
0,0.428601,30,0,487,?,8,0,0,0,0
0,0.084216,61,0,0.231477,8583,6,0,1,0,2
0,0.370133,58,0,2551,?,9,0,1,0,0
0,0.016342,57,0,0.005109,3522,3,0,0,0,1
0,0.798235,53,0,0.702123,8291,6,0,2,0,2
0,0.361878,59,1,0.538623,6666,25,0,2,0,1
0,0.019836,35,0,2133,?,9,0,1,0,0
0,0.013972,30,0,0.175388,2770,2,0,0,0,4
0,0,35,0,0.691816,3750,8,0,2,0,0
0,0.001706,54,0,1409,?,4,0,2,0,0
0,1,41,0,0.300666,1050,2,0,0,0,1
0,0.220914,51,0,0.225387,6916,15,0,1,0,0
0,0.172607,50,0,1.544909,9496,15,0,1,0,1
0,0.031644,68,1,0.041023,13333,8,0,2,0,0
0,1.012265,46,2,0.121959,3328,3,0,0,0,0
0,0.043318,59,0,0.403424,6600,9,0,3,0,1
0,0,86,0,0.123094,3541,8,0,1,0,0
0,0.238235,70,1,0.752849,1666,4,0,2,0,0
0,0.081886,56,0,0.306842,4340,13,0,1,1,0
0,0.007286,49,0,0.104205,9749,13,0,2,0,0
0,0.025972,58,0,0.27339,7000,7,0,0,0,0
0,0.200771,42,0,0.121507,3900,7,0,0,0,3
0,0.061227,49,0,0.44189,4000,11,0,2,0,1
0,0.416204,57,0,0.415201,11367,24,0,2,0,0
0,1,53,0,0.179693,4234,1,1,0,1,0
0,0.06444,39,0,0.136949,12500,4,0,1,0,3
0,0.347867,66,0,0.338924,9836,11,0,1,0,0
0,0.213138,53,0,525,?,12,0,1,1,0
0,0.490851,50,0,0.158695,6250,2,0,1,0,0
0,0.581114,48,0,0.400411,8750,11,0,2,0,3
0,0.327602,32,0,0.260901,6879,8,0,1,0,2
0,0.10113,72,0,0.118304,3583,11,1,0,0,1
0,0.014666,56,0,0.293676,5454,5,0,2,0,2
0,0.491424,82,0,0.442283,5500,14,0,1,0,1
0,0.24995,66,0,0.175461,7750,13,0,1,0,0
0,0.141638,53,0,1.425858,3000,9,0,2,0,0
0,0.821584,65,2,0.794296,6100,19,0,1,0,0
0,0.212526,43,1,0.206479,10000,8,0,2,0,0
0,0.450221,45,1,0.326667,8200,10,0,2,0,1
0,0.564296,29,0,0.270615,4001,8,0,0,0,0
0,0,58,0,1443,0,8,0,1,0,0
0,0.006,42,1,0.153259,3666,8,0,1,0,0
0,0.163638,46,0,0.360664,10000,16,0,2,0,3
0,0.248579,70,0,0.354779,2144,8,0,1,0,0
0,0.217757,31,0,0.161414,6250,6,0,0,0,0
0,0.000418,40,3,0.554444,6997,16,0,2,0,2
0,0.965459,56,0,0.627476,2372,7,0,1,0,1
0,0.117726,72,0,0.21317,3841,13,0,1,0,0
0,0.05435,51,0,3434,?,12,0,2,0,?
0,0.121606,52,0,0.296719,13227,18,0,3,0,3
0,0.288235,57,0,3584,?,8,0,2,0,0
0,0.018899,49,0,0.331254,17315,6,0,2,0,3
0,0.554015,34,0,0.466811,6944,9,0,1,0,3
0,0.077646,59,0,755,?,6,0,1,0,0
0,0.401622,46,2,0.573149,6889,8,0,2,0,2
0,0.863532,45,0,0.723182,7000,21,0,4,0,0
0,0,54,0,0.362157,13148,15,0,2,0,0
0,0.244027,46,0,2293,?,4,0,1,0,0
0,0.00876,69,0,40362,?,8,0,4,0,0
0,1,41,0,2963,?,5,0,1,0,0
0,0.548423,51,0,0.534729,7500,15,0,3,0,1
0,0.012563,61,0,0.285802,11367,9,0,1,0,0
0,0.271714,54,1,0.532596,4340,14,0,2,0,2
0,0.950373,57,1,0.188182,4856,11,1,0,0,0
0,1,45,0,0.088776,6307,3,0,0,0,0
0,0.054875,72,0,139,?,12,0,0,0,?
0,0.152943,90,0,107.333333,2,10,0,0,0,0
0,0.171063,38,0,0.483172,3000,9,0,0,0,3
0,0.004887,50,0,0.06977,9000,4,0,0,0,1
0,0,67,0,0.291392,6667,5,0,1,0,1
0,0.856395,44,0,0.516135,5360,5,0,1,0,0
0,0.521979,36,0,0.174402,5515,4,0,0,0,2
0,0.30047,52,1,0.922317,4350,7,0,1,0,2
0,0.053468,55,0,740,?,6,0,0,0,0
0,0.322656,76,0,0.024488,2000,5,0,0,0,0
0,0.897713,44,0,0.55542,8200,8,0,2,0,0
0,0.001449,57,0,0.013493,2000,9,0,0,0,1
0,0,50,0,3742,?,8,0,2,0,3
0,0.071902,55,0,0.444294,6668,11,0,2,0,3
0,0.216196,55,0,0.282083,5742,9,0,2,0,2
0,0.050374,41,1,3120,?,12,0,1,0,0
0,0.026049,45,0,0.406553,2166,7,0,0,0,0
0,0.795613,50,0,0.782937,4500,14,0,2,0,3
0,0.375237,49,0,1.004422,5200,8,0,3,0,3
0,0.239039,50,0,0.423205,9583,16,0,2,0,2
0,0.859851,39,0,0.26534,5377,11,0,1,0,1
0,0.062816,46,1,54,?,6,0,0,0,0
0,0.202833,30,0,0.044635,4323,5,0,0,0,1
0,0.045317,45,0,0.279133,9636,7,0,1,0,3
0,1,25,0,0.278429,1450,3,5,0,0,0
0,0.850575,37,0,0.008792,5800,1,0,0,0,1
0,0.07927,46,0,1106,?,6,0,1,0,0
0,0.24747,48,0,0.659258,7333,11,0,1,0,1
0,0.115371,62,0,0.291006,10528,18,0,2,0,0
0,0.977523,48,1,3559,?,5,0,1,0,3
0,0.659129,56,0,0.661355,3011,5,0,1,0,0
0,0.439206,52,0,0.278978,9351,16,0,1,0,2
0,0.436746,66,0,0.258624,6000,9,0,0,0,0
0,0.35271,51,0,0.336154,9099,12,0,1,0,0
0,1,22,0,7,?,0,0,0,0,0
0,0.120176,52,0,0.172001,11778,7,0,1,0,3
0,0.105084,59,0,0.463215,11974,14,0,2,0,2
0,0,24,0,0.630938,820,4,0,0,0,0
0,0.763209,40,0,0.538417,1717,8,0,0,0,1
0,0.994616,46,0,0.74488,3954,10,0,2,0,3
0,0.170925,57,1,0.320354,4750,13,0,1,0,1
0,0.011813,80,0,0.003504,4850,7,0,0,0,0
0,0.027904,81,0,35,?,9,0,0,0,?
0,0.007919,80,0,0.001286,2332,9,0,0,0,0
0,1.535774,33,1,0.147617,3000,3,0,0,1,0
0,0.594404,48,0,0.256919,6250,4,0,1,0,0
0,0,39,2,3488,0,11,0,2,0,4
0,0.052854,42,0,0.506521,4216,7,0,1,0,0
0,1,39,0,0.740997,3470,4,2,1,2,2
0,0.17299,34,0,0.081315,4500,8,0,0,0,0
0,0.488126,53,1,0.45195,9000,21,0,4,0,0
0,0.021807,49,0,0.277595,7917,16,0,2,0,3
0,0.042794,44,0,0.216459,10583,14,0,1,0,2
0,1,37,0,0.092977,4000,1,0,0,0,1
0,0.040537,34,0,0.644091,3646,11,0,1,0,0
0,0.057179,75,0,1.174481,1300,21,0,2,0,0
0,0.99494,52,0,0.450851,7700,7,0,1,0,0
0,0.701048,55,1,4101,?,12,0,3,0,1
0,0,50,0,0.247942,4250,4,0,1,0,2
0,0.029541,43,0,0.577257,5416,8,0,1,0,0
0,0.005992,76,0,0.27211,7066,11,0,1,0,0
0,0.252586,52,0,0.997273,6600,18,0,4,0,1
0,0.631229,40,0,0.004621,1081,1,0,0,0,0
0,0.219389,64,0,0.082817,6773,13,0,0,0,1
0,0,39,0,0.068828,12000,5,0,0,0,3
0,0.975003,53,0,0.160984,10000,4,0,1,0,0
0,0,62,1,1.020158,6200,11,0,3,0,0
0,0.612249,51,0,0.759004,1887,6,0,1,0,0
0,0.431246,48,0,0.415735,6977,16,0,1,0,2
0,0.006833,65,0,968,?,5,0,1,0,0
0,0.062316,60,0,0.275265,5085,11,0,2,0,1
0,0.151428,47,0,0.857619,3300,4,0,1,0,0
0,0.056912,48,1,0.337333,5166,6,0,3,0,1
0,0.734318,36,0,0.288735,2600,5,0,0,0,0
0,0.057066,79,0,0.010558,8334,6,0,0,0,0
0,1.009725,71,2,0.184388,15000,6,0,0,0,0
0,0.01048,73,0,0.003965,5800,7,0,0,0,1
0,0.031476,59,0,0.285962,7500,6,0,1,0,0
0,0.263763,65,0,509,?,5,0,0,0,0
0,0.549296,47,0,0.149153,7374,6,0,0,0,1
0,0.015121,50,0,0.243955,16666,16,0,2,0,2
0,0.299774,58,0,0.748232,4666,17,0,1,0,4
0,0.094938,57,0,0.236189,4796,7,0,1,0,1
0,0.146071,61,0,0.533847,3500,7,0,1,0,0
0,0.002202,50,0,0.144773,7010,3,0,1,0,0
0,0.101416,47,1,0.221463,16250,10,0,2,0,3
0,0.274048,30,0,0.945058,3166,7,0,2,0,0
0,0.26956,49,0,0.308373,6783,16,0,0,0,2
0,0.013148,57,0,0.005499,4000,4,0,0,0,0
0,0.019769,56,0,0.174248,5583,10,0,0,0,1
0,0.961322,43,0,2387,?,2,0,1,0,2
0,0.045866,64,1,59,?,7,0,0,0,0
0,0,45,0,0.244151,5000,5,0,1,0,0
0,0.214277,56,0,0.465042,6235,5,0,1,0,0
0,0.004922,54,0,0.148564,6232,7,0,1,0,1
0,0.037874,70,0,45,?,6,0,0,0,0
0,0.035169,42,1,4064,?,8,0,3,0,0
0,0.041889,70,0,0.028599,4160,7,0,0,0,0
0,0.150859,41,0,2847,?,6,0,1,0,0
0,0,58,1,0,2900,10,0,0,0,0
